t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP
2076.601856,0.608,-0.072,0.31,-88.0,,-76.0
2076.651904,0.742,-0.25,0.278,-88.0,,-76.0
2076.701952,0.866,-0.004,0.22,-88.0,,-76.0
2076.752,1.286,0.024,0.39,-88.0,,-76.0
2076.801856,1.038,-0.008,0.286,-101.0,-95.0,-73.0
2076.851904,1.036,0.174,0.384,-101.0,-95.0,-73.0
2076.901952,0.888,0.13,0.42,-101.0,-95.0,-73.0
2076.952,0.686,-0.064,0.444,-101.0,-95.0,-73.0
2077.001856,0.568,-0.122,0.39,-88.0,-101.0,-77.0
2077.051904,0.654,-0.056,0.444,-88.0,-101.0,-77.0
2077.101952,0.728,-0.066,0.384,-88.0,-101.0,-77.0
2077.152,1.096,0.016,0.364,-88.0,-101.0,-77.0
2077.202856,1.15,0.048,0.192,-89.0,-103.0,-74.0
2077.252904,1.414,0.146,0.126,-89.0,-103.0,-74.0
2077.302952,1.186,0.062,0.224,-89.0,-103.0,-74.0
2077.353,0.822,0.054,0.204,-89.0,-103.0,-74.0
2077.402856,0.816,0.19,0.224,-93.0,,-76.0
2077.452904,1.086,-0.148,0.55,-93.0,,-76.0
2077.502952,0.958,0.142,0.316,-93.0,,-76.0
2077.553,0.84,0.144,0.51,-93.0,,-76.0
2077.602856,0.8,0.244,0.6,-83.0,,-72.0
2077.652904,0.908,0.192,0.578,-83.0,,-72.0
2077.702952,0.862,0.318,0.626,-83.0,,-72.0
2077.753,0.748,-0.01,0.578,-83.0,,-72.0
2077.802856,0.802,0.114,0.476,-80.0,-88.0,-71.0
2077.852904,0.854,0.016,0.358,-80.0,-88.0,-71.0
2077.902952,0.96,0.338,0.498,-80.0,-88.0,-71.0
2077.953,0.914,-0.02,0.454,-80.0,-88.0,-71.0
2078.002856,0.84,-0.306,0.4,-73.0,-83.0,-74.0
2078.052904,0.856,-0.642,0.564,-73.0,-83.0,-74.0
2078.102952,0.838,-1.16,0.432,-73.0,-83.0,-74.0
2078.153,0.51,-1.012,0.286,-73.0,-83.0,-74.0
2078.203856,0.368,-0.98,0.19,-69.0,,-77.0
2078.253904,0.338,-1.01,0.112,-69.0,,-77.0
2078.303952,0.48,-1.044,-0.16,-69.0,,-77.0
2078.354,0.594,-1.028,-0.154,-69.0,,-77.0
2078.403856,0.54,-0.946,-0.026,-72.0,-98.0,-75.0
2078.453904,0.614,-1.074,0.056,-72.0,-98.0,-75.0
2078.503952,0.582,-1.592,0.08,-72.0,-98.0,-75.0
2078.554,0.456,-1.682,0.064,-72.0,-98.0,-75.0
2078.603856,0.294,-1.434,0.112,-81.0,-84.0,-75.0
2078.653904,0.146,-1.168,0.19,-81.0,-84.0,-75.0
2078.703952,-0.072,-0.77,0.198,-81.0,-84.0,-75.0
2078.754,-0.144,-0.4,0.188,-81.0,-84.0,-75.0
2078.803856,-0.276,-0.222,0.126,-89.0,-97.0,-88.0
2078.853904,-0.368,-0.282,0.146,-89.0,-97.0,-88.0
2078.903952,-0.656,-0.456,0.048,-89.0,-97.0,-88.0
2078.954,-0.842,-0.484,-0.144,-89.0,-97.0,-88.0
2079.003856,-0.856,-0.61,-0.354,-89.0,-75.0,-83.0
2079.053904,-0.97,-0.58,-0.354,-89.0,-75.0,-83.0
2079.103952,-0.842,-0.372,-0.306,-89.0,-75.0,-83.0
2079.154,-0.738,-0.36,-0.116,-89.0,-75.0,-83.0
2079.203856,-0.784,-0.272,-0.154,-99.0,-72.0,-84.0
2079.253904,-0.734,-0.25,-0.138,-99.0,-72.0,-84.0
2079.303952,-0.84,-0.218,-0.232,-99.0,-72.0,-84.0
2079.354,-0.916,-0.352,-0.128,-99.0,-72.0,-84.0
2079.404856,-0.984,-0.336,0.048,,-77.0,-90.0
2079.454904,-1.066,-0.386,0.03,,-77.0,-90.0
2079.504952,-1.008,-0.504,0.142,,-77.0,-90.0
2079.555,-0.996,-0.532,-0.004,,-77.0,-90.0
2079.604856,-0.932,-0.562,-0.058,-99.0,-66.0,-84.0
2079.654904,-0.898,-0.53,-0.124,-99.0,-66.0,-84.0
2079.704952,-0.744,-0.394,-0.04,-99.0,-66.0,-84.0
2079.755,-0.608,-0.398,-0.058,-99.0,-66.0,-84.0
2079.804856,-0.434,-0.42,0.214,-97.0,-67.0,-86.0
2079.854904,-0.482,-0.308,0.216,-97.0,-67.0,-86.0
2079.904952,-0.734,-0.272,0.204,-97.0,-67.0,-86.0
2079.955,-0.876,-0.372,0.254,-97.0,-67.0,-86.0
2080.004856,-0.976,-0.206,0.24,,-68.0,-90.0
2080.054904,-1.06,-0.154,0.16,,-68.0,-90.0
2080.104952,-0.976,-0.146,0.134,,-68.0,-90.0
2080.155,-0.92,-0.12,0.078,,-68.0,-90.0
2080.204856,-0.882,-0.13,0.078,,-75.0,-94.0
2080.254904,-0.904,-0.148,0.114,,-75.0,-94.0
2080.304952,-0.882,-0.072,0.14,,-75.0,-94.0
2080.355,-0.82,0.21,0.104,,-75.0,-94.0
2080.405856,-0.836,-0.148,-0.02,,-69.0,
2080.455904,-0.832,-0.238,0.178,,-69.0,
2080.505952,-0.772,-0.194,0.206,,-69.0,
2080.556,-0.734,-0.204,0.112,,-69.0,
2080.605856,-0.69,-0.558,0.056,,-73.0,-98.0
2080.655904,-0.566,-0.634,-0.014,,-73.0,-98.0
2080.705952,-0.49,-0.72,0.088,,-73.0,-98.0
2080.756,-0.4,-0.596,0.384,,-73.0,-98.0
2080.805856,0.018,-0.804,0.904,,-70.0,
2080.855904,0.006,-0.712,1.11,,-70.0,
2080.905952,0.166,-0.618,1.294,,-70.0,
2080.956,0.224,-0.626,1.246,,-70.0,
2081.005856,0.252,-0.464,1.182,,-72.0,
2081.055904,0.274,-0.528,1.128,,-72.0,
2081.105952,0.22,-0.242,0.908,,-72.0,
2081.156,0.268,-0.336,0.904,,-72.0,
2081.205856,0.326,-0.226,0.748,,-69.0,
2081.255904,0.55,-0.168,0.844,,-69.0,
2081.305952,0.812,-0.218,0.78,,-69.0,
2081.356,0.904,-0.402,0.966,,-69.0,
2081.406856,0.774,-0.19,0.962,,-62.0,
2081.456904,0.716,-0.13,0.93,,-62.0,
2081.506952,0.664,0.03,0.856,,-62.0,
2081.557,0.7,0.03,0.736,,-62.0,
2081.606856,0.702,-0.106,0.566,,-63.0,
2081.656904,0.696,-0.062,0.544,,-63.0,
2081.706952,0.814,-0.032,0.502,,-63.0,
2081.757,0.926,-0.042,0.59,,-63.0,
2081.806856,0.78,0.176,0.422,,-68.0,
2081.856904,0.888,0.174,0.37,,-68.0,
2081.906952,0.968,0.262,0.384,,-68.0,
2081.957,0.982,0.432,0.416,,-68.0,
2082.006856,0.984,0.294,0.6,,-72.0,
2082.056904,0.978,0.248,0.61,,-72.0,
2082.106952,0.822,0.352,0.408,,-72.0,
2082.157,0.676,0.344,0.23,,-72.0,
2082.206856,0.722,0.504,0.246,,-72.0,
2082.256904,0.686,0.51,0.176,,-72.0,
2082.306952,0.75,0.592,0.204,,-72.0,
2082.357,0.814,0.456,0.156,,-72.0,
2082.407856,0.808,0.302,0.152,,-74.0,
2082.457904,0.924,0.252,-0.018,,-74.0,
2082.507952,1.086,0.284,-0.072,,-74.0,
2082.558,1.244,0.352,-0.154,,-74.0,
2082.607856,0.948,0.236,-0.116,,-73.0,
2082.657904,1.048,0.226,-0.176,,-73.0,
2082.707952,1.07,0.216,-0.152,,-73.0,
2082.758,1.052,0.198,-0.032,,-73.0,
2082.807856,0.952,0.19,0.03,,-74.0,
2082.857904,0.848,0.196,-0.17,,-74.0,
2082.907952,0.812,0.33,-0.27,,-74.0,
2082.958,0.896,0.224,-0.314,,-74.0,
2083.007856,0.918,0.366,-0.286,,-76.0,-103.0
2083.057904,0.906,0.222,-0.352,,-76.0,-103.0
2083.107952,0.85,0.176,-0.354,,-76.0,-103.0
2083.158,1.112,0.098,-0.37,,-76.0,-103.0
2083.207856,0.982,-0.104,-0.132,,-74.0,
2083.257904,0.774,0.38,0.126,,-74.0,
2083.307952,0.68,0.472,0.12,,-74.0,
2083.358,0.956,0.524,0.286,,-74.0,
2083.408856,0.926,0.366,0.358,,-71.0,
2083.458904,0.908,0.62,0.524,,-71.0,
2083.508952,1.09,0.652,0.564,,-71.0,
2083.559,1.084,0.384,0.338,,-71.0,
2083.608856,0.944,0.278,0.28,-93.0,-76.0,-102.0
2083.658904,0.718,0.194,0.176,-93.0,-76.0,-102.0
2083.708952,0.598,0.112,0.108,-93.0,-76.0,-102.0
2083.759,0.664,-0.106,-0.1,-93.0,-76.0,-102.0
2083.808856,0.924,-0.224,-0.122,-101.0,-72.0,-102.0
2083.858904,0.942,-0.226,-0.242,-101.0,-72.0,-102.0
2083.908952,1.116,-0.272,-0.128,-101.0,-72.0,-102.0
2083.959,1.278,-0.244,0.064,-101.0,-72.0,-102.0
2084.008856,1.298,-0.218,0.15,-103.0,-81.0,
2084.058904,1.314,0.04,0.142,-103.0,-81.0,
2084.108952,1.26,0.29,0.2,-103.0,-81.0,
2084.159,1.254,0.27,0.178,-103.0,-81.0,
2084.208856,1.276,0.154,0.124,-94.0,-80.0,-97.0
2084.258904,1.138,0.016,0.124,-94.0,-80.0,-97.0
2084.308952,1.046,-0.018,0.148,-94.0,-80.0,-97.0
2084.359,0.918,-0.042,0.024,-94.0,-80.0,-97.0
2084.408856,0.9,-0.08,0.014,-101.0,-67.0,-103.0
2084.458904,0.864,-0.154,0.048,-101.0,-67.0,-103.0
2084.508952,0.91,-0.178,0.078,-101.0,-67.0,-103.0
2084.559,0.952,-0.186,0.092,-101.0,-67.0,-103.0
2084.609856,0.944,-0.264,0.21,-101.0,-69.0,-93.0
2084.659904,0.888,-0.186,0.432,-101.0,-69.0,-93.0
2084.709952,0.88,-0.414,0.574,-101.0,-69.0,-93.0
2084.76,0.888,-0.456,0.68,-101.0,-69.0,-93.0
2084.809856,0.856,-0.484,0.822,,-67.0,-99.0
2084.859904,0.856,-0.53,0.84,,-67.0,-99.0
2084.909952,0.86,-0.462,0.722,,-67.0,-99.0
2084.96,0.88,-0.392,0.414,,-67.0,-99.0
2085.009856,1.03,-0.356,0.242,-93.0,-67.0,-93.0
2085.059904,1.144,-0.354,0.188,-93.0,-67.0,-93.0
2085.109952,1.08,-0.37,0.168,-93.0,-67.0,-93.0
2085.16,0.998,-0.346,0.216,-93.0,-67.0,-93.0
2085.209856,0.866,-0.328,0.2,,-64.0,
2085.259904,0.862,-0.322,0.29,,-64.0,
2085.309952,0.784,-0.386,0.34,,-64.0,
2085.36,0.776,-0.408,0.404,,-64.0,
2085.409856,0.678,-0.456,0.444,,-63.0,-91.0
2085.459904,0.806,-0.404,0.51,,-63.0,-91.0
2085.509952,0.764,-0.272,0.616,,-63.0,-91.0
2085.56,0.828,-0.384,0.594,,-63.0,-91.0
2085.610856,0.518,-0.256,0.52,,-66.0,-87.0
2085.660904,0.686,-0.41,0.668,,-66.0,-87.0
2085.710952,0.656,-0.506,0.776,,-66.0,-87.0
2085.761,0.652,-0.32,0.742,,-66.0,-87.0
2085.810856,0.666,-0.386,0.71,,-70.0,
2085.860904,0.678,-0.344,0.752,,-70.0,
2085.910952,0.69,-0.334,0.758,,-70.0,
2085.961,0.736,-0.192,0.69,,-70.0,
2086.010856,0.688,-0.13,0.272,-98.0,-69.0,-90.0
2086.060904,0.706,-0.706,-0.176,-98.0,-69.0,-90.0
2086.110952,0.74,-0.57,-0.156,-98.0,-69.0,-90.0
2086.161,0.828,-0.482,-0.034,-98.0,-69.0,-90.0
2086.210856,0.598,-0.45,-0.02,,-73.0,-101.0
2086.260904,0.866,-0.706,-0.352,,-73.0,-101.0
2086.310952,1.292,-1.332,-0.568,,-73.0,-101.0
2086.361,1.342,-1.824,-0.222,,-73.0,-101.0
2086.410856,1.154,-1.69,-0.266,,-74.0,-94.0
2086.460904,0.958,-1.64,-0.208,,-74.0,-94.0
2086.510952,0.468,-1.546,-0.414,,-74.0,-94.0
2086.561,0.432,-1.184,-0.398,,-74.0,-94.0
2086.611856,0.216,-0.814,-0.494,-97.0,-75.0,-96.0
2086.661904,0.158,-0.568,-0.364,-97.0,-75.0,-96.0
2086.711952,-0.082,-0.334,-0.25,-97.0,-75.0,-96.0
2086.762,-0.18,-0.232,-0.212,-97.0,-75.0,-96.0
2086.811856,-0.386,-0.202,0.304,,-75.0,
2086.861904,-0.57,-0.27,0.402,,-75.0,
2086.911952,-0.784,-0.158,0.35,,-75.0,
2086.962,-0.708,-0.384,0.494,,-75.0,
2087.011856,-0.754,-0.432,0.526,,-74.0,
2087.061904,-0.544,-0.272,0.668,,-74.0,
2087.111952,-0.884,-0.492,0.188,,-74.0,
2087.162,-0.744,-0.398,0.428,,-74.0,
2087.211856,-0.786,-0.484,0.286,,-73.0,-99.0
2087.261904,-0.818,-0.494,0.132,,-73.0,-99.0
2087.311952,-0.752,-0.528,0.38,,-73.0,-99.0
2087.362,-0.708,-0.528,0.27,,-73.0,-99.0
2087.411856,-0.612,-0.57,0.422,,-67.0,
2087.461904,-0.53,-0.568,0.454,,-67.0,
2087.511952,-0.36,-0.506,0.482,,-67.0,
2087.562,-0.322,-0.464,0.574,,-67.0,
2087.612856,-0.386,-0.416,0.526,,-72.0,
2087.662904,-0.562,-0.386,0.556,,-72.0,
2087.712952,-0.804,-0.338,0.54,,-72.0,
2087.763,-0.904,-0.338,0.556,,-72.0,
2087.812856,-0.994,-0.346,0.562,,-67.0,
2087.862904,-1.032,-0.212,0.54,,-67.0,
2087.912952,-1.088,-0.114,0.48,,-67.0,
2087.963,-1.0,-0.114,0.462,,-67.0,
2088.012856,-0.854,-0.042,0.348,,-68.0,
2088.062904,-0.762,-0.032,0.28,,-68.0,
2088.112952,-0.754,-0.03,0.258,,-68.0,
2088.163,-0.728,-0.016,0.368,,-68.0,
2088.212856,-0.628,0.098,0.326,,-72.0,
2088.262904,-0.498,0.156,0.376,,-72.0,
2088.312952,-0.25,0.28,0.376,,-72.0,
2088.363,-0.098,0.264,0.216,,-72.0,
2088.412856,0.312,0.274,-0.19,,-75.0,
2088.462904,0.678,-0.21,-0.48,,-75.0,
2088.512952,1.498,-1.2,-0.442,,-75.0,
2088.563,1.964,-1.61,-0.808,,-75.0,
2088.612856,2.336,-2.4,-0.442,,-73.0,
2088.662904,1.896,-1.33,-0.506,,-73.0,
2088.712952,2.376,-1.118,-0.168,,-73.0,
2088.763,1.35,0.688,0.224,,-73.0,
2088.813856,1.316,0.526,0.386,,-74.0,
2088.863904,1.12,0.06,0.444,,-74.0,
2088.913952,1.022,-0.376,0.29,,-74.0,
2088.964,0.92,-0.178,0.08,,-74.0,
2089.013856,0.834,-0.082,-0.114,,-69.0,
2089.063904,0.828,-0.098,-0.442,,-69.0,
2089.113952,0.768,-0.032,-0.608,,-69.0,
2089.164,0.608,-0.016,-0.986,,-69.0,
2089.213856,0.582,0.066,-0.942,,-73.0,
2089.263904,0.722,-0.09,-0.794,,-73.0,
2089.313952,0.752,-0.032,-0.536,,-73.0,
2089.364,0.806,-0.014,-0.562,,-73.0,
2089.413856,0.812,0.128,-0.498,,-76.0,
2089.463904,0.728,0.248,-0.602,,-76.0,
2089.513952,0.7,0.144,-0.676,,-76.0,
2089.564,0.696,0.482,-0.72,,-76.0,
2089.613856,0.626,-0.042,-0.734,,-79.0,
2089.663904,0.634,0.088,-0.752,,-79.0,
2089.713952,0.672,-0.09,-0.74,,-79.0,
2089.764,0.752,-0.024,-0.576,,-79.0,
2089.814856,0.854,-0.048,-0.276,,-73.0,
2089.864904,1.04,0.318,-0.208,,-73.0,
2089.914952,1.02,0.078,-0.378,,-73.0,
2089.965,1.04,0.014,-0.35,,-73.0,
2090.014856,0.782,0.168,-0.554,,-68.0,
2090.064904,0.764,0.114,-0.482,,-68.0,
2090.114952,0.854,-0.082,-0.5,,-68.0,
2090.165,0.818,0.038,-0.652,,-68.0,
2090.214856,0.838,0.012,-0.468,,-68.0,-105.0
2090.264904,0.822,0.112,-0.434,,-68.0,-105.0
2090.314952,0.884,0.08,-0.314,,-68.0,-105.0
2090.365,0.86,0.008,-0.4,,-68.0,-105.0
2090.414856,0.822,-0.106,-0.382,,-69.0,
2090.464904,0.864,-0.16,-0.378,,-69.0,
2090.514952,0.808,-0.228,-0.468,,-69.0,
2090.565,0.926,-0.04,-0.29,,-69.0,
2090.614856,0.896,-0.24,-0.288,,-72.0,
2090.664904,0.83,-0.222,-0.346,,-72.0,
2090.714952,0.84,-0.274,-0.382,,-72.0,
2090.765,0.752,-0.424,-0.434,,-72.0,
2090.815856,0.716,-0.232,-0.45,,-76.0,
2090.865904,0.908,-0.5,-0.126,,-76.0,
2090.915952,0.638,0.152,-0.168,,-76.0,
2090.966,0.872,-0.12,-0.196,,-76.0,
2091.015856,1.01,-0.456,-0.328,,-76.0,
2091.065904,0.882,-0.252,-0.416,,-76.0,
2091.115952,0.856,-0.208,-0.484,,-76.0,
2091.166,1.062,-0.178,-0.372,,-76.0,
2091.215856,0.972,-0.042,-0.248,,-73.0,
2091.265904,0.724,-0.012,-0.578,,-73.0,
2091.315952,0.604,-0.388,-0.366,,-73.0,
2091.366,0.632,0.032,-0.272,,-73.0,
2091.415856,0.632,0.172,-0.144,,-69.0,
2091.465904,0.704,0.368,-0.61,,-69.0,
2091.515952,0.614,-0.352,-0.634,,-69.0,
2091.566,0.87,-0.432,-0.072,,-69.0,
2091.615856,0.734,0.304,0.216,,-71.0,
2091.665904,1.3,-0.17,0.062,,-71.0,
2091.715952,1.534,-0.09,-0.464,,-71.0,
2091.766,1.364,-0.494,-0.234,,-71.0,
2091.816856,1.136,0.238,0.012,,-69.0,
2091.866904,1.262,-0.114,-0.008,,-69.0,
2091.916952,1.19,-0.474,-0.004,,-69.0,
2091.967,1.302,-1.352,-0.192,,-69.0,
2092.016856,1.576,-1.632,-0.308,,-69.0,
2092.066904,1.392,-1.326,-0.164,,-69.0,
2092.116952,1.106,-1.336,-0.164,,-69.0,
2092.167,0.7,-1.012,-0.066,,-69.0,
2092.216856,0.592,-0.954,-0.028,,-70.0,
2092.266904,0.312,-0.528,0.076,,-70.0,
2092.316952,0.086,-0.136,0.254,,-70.0,
2092.367,-0.094,-0.184,0.508,,-70.0,
2092.416856,-0.136,-0.242,0.584,,-68.0,
2092.466904,-0.322,-0.258,0.944,,-68.0,
2092.516952,-0.606,-0.166,0.864,,-68.0,
2092.567,-0.64,0.04,0.846,,-68.0,
2092.616856,-0.814,0.03,0.798,,-63.0,
2092.666904,-0.772,-0.032,0.748,,-63.0,
2092.716952,-0.708,-0.032,0.716,,-63.0,
2092.767,-0.76,0.062,0.752,,-63.0,
2092.817856,-0.802,0.038,0.564,,-67.0,-103.0
2092.867904,-0.878,-0.008,0.576,,-67.0,-103.0
2092.917952,-0.836,-0.072,0.51,,-67.0,-103.0
2092.968,-0.792,-0.23,0.398,,-67.0,-103.0
2093.017856,-0.618,-0.406,0.488,,-68.0,
2093.067904,-0.552,-0.306,0.524,,-68.0,
2093.117952,-0.276,-0.132,0.674,,-68.0,
2093.168,-0.208,0.066,0.672,,-68.0,
2093.217856,-0.416,0.12,0.69,,-67.0,
2093.267904,-0.628,0.23,0.664,,-67.0,
2093.317952,-0.818,0.062,0.654,,-67.0,
2093.368,-0.814,0.226,0.616,,-67.0,
2093.417856,-0.68,0.152,0.728,,-72.0,
2093.467904,-0.73,0.086,0.814,,-72.0,
2093.517952,-0.498,0.206,0.694,,-72.0,
2093.568,-0.398,0.206,0.54,,-72.0,
2093.617856,-0.114,0.482,0.538,,-75.0,
2093.667904,0.048,0.46,0.42,,-75.0,
2093.717952,0.448,0.326,0.028,,-75.0,
2093.768,0.774,-0.114,-0.512,,-75.0,
2093.817856,1.182,-1.6,-0.664,,-72.0,
2093.867904,1.158,-1.97,-0.936,,-72.0,
2093.917952,0.982,-1.744,-0.708,,-72.0,
2093.968,1.102,-1.426,-0.586,,-72.0,
2094.018856,1.372,-1.138,-0.06,,-74.0,
2094.068904,1.692,-1.296,-0.024,,-74.0,
2094.118952,1.328,-1.168,-0.16,,-74.0,
2094.169,1.03,-0.656,-0.052,,-74.0,
2094.218856,0.928,0.334,0.046,,-75.0,
2094.268904,0.952,0.208,-0.02,,-75.0,
2094.318952,1.046,-0.226,-0.026,,-75.0,
2094.369,0.998,-0.452,-0.03,,-75.0,
2094.418856,1.028,-0.458,0.036,,-69.0,
2094.468904,0.944,-0.314,0.04,,-69.0,
2094.518952,0.936,-0.144,-0.02,,-69.0,
2094.569,0.902,-0.078,-0.018,,-69.0,
2094.618856,0.878,-0.072,0.024,,-68.0,
2094.668904,0.92,-0.152,0.064,,-68.0,
2094.718952,0.912,-0.238,0.05,,-68.0,
2094.769,0.952,-0.272,0.108,,-68.0,
2094.818856,0.952,-0.248,0.014,,-71.0,
2094.868904,1.004,-0.272,0.044,,-71.0,
2094.918952,1.022,-0.276,0.024,,-71.0,
2094.969,1.04,-0.264,0.016,,-71.0,
2095.019856,1.008,-0.22,0.006,,-66.0,
2095.069904,1.012,-0.186,-0.016,,-66.0,
2095.119952,0.972,-0.184,-0.004,,-66.0,
2095.17,0.95,-0.174,-0.026,,-66.0,
2095.219856,0.924,-0.162,-0.032,,-67.0,
2095.269904,0.926,-0.164,-0.074,,-67.0,
2095.319952,1.01,-0.168,-0.098,,-67.0,
2095.37,1.088,-0.158,-0.072,,-67.0,
2095.419856,0.924,-0.148,-0.01,,-64.0,
2095.469904,1.074,-0.114,-0.094,,-64.0,
2095.519952,1.056,-0.09,-0.068,,-64.0,
2095.57,1.006,-0.106,0.012,,-64.0,
2095.619856,0.864,-0.162,0.1,,-79.0,
2095.669904,0.818,-0.21,0.078,,-79.0,
2095.719952,0.904,-0.234,0.112,,-79.0,
2095.77,1.072,-0.26,0.184,,-79.0,
2095.819856,1.15,-0.288,0.376,,-65.0,
2095.869904,1.038,-0.138,0.39,,-65.0,
2095.919952,0.966,0.12,0.344,,-65.0,
2095.97,0.926,0.112,0.24,,-65.0,
2096.020856,0.898,-0.09,0.214,,-70.0,
2096.070904,0.83,-0.152,0.204,,-70.0,
2096.120952,0.742,-0.186,0.184,,-70.0,
2096.171,0.784,-0.238,0.12,,-70.0,
2096.220856,0.766,-0.346,0.032,,-61.0,
2096.270904,0.92,-0.494,-0.074,,-61.0,
2096.320952,1.08,-0.472,-0.11,,-61.0,
2096.371,1.206,-0.272,-0.114,,-61.0,
2096.420856,1.118,-0.2,-0.08,,-68.0,
2096.470904,1.656,-0.186,-0.18,,-68.0,
2096.520952,1.848,-0.1,-0.248,,-68.0,
2096.571,1.648,0.006,-0.232,,-68.0,
2096.620856,1.49,0.078,-0.17,,-72.0,
2096.670904,1.152,0.146,-0.106,,-72.0,
2096.720952,1.008,0.12,-0.056,,-72.0,
2096.771,0.864,0.078,-0.014,,-72.0,
2096.820856,0.782,0.036,0.022,,-68.0,
2096.870904,0.976,-0.098,0.038,,-68.0,
2096.920952,1.166,-0.302,-0.016,,-68.0,
2096.971,1.382,-0.254,-0.064,,-68.0,
2097.021856,1.47,-0.114,-0.08,,-63.0,
2097.071904,1.452,-0.208,0.08,,-63.0,
2097.121952,1.376,-0.282,0.202,,-63.0,
2097.172,1.078,-0.334,0.318,,-63.0,
2097.221856,0.924,-0.32,0.398,,-68.0,
2097.271904,0.818,-0.122,0.4,,-68.0,
2097.321952,0.77,-0.046,0.428,,-68.0,
2097.372,0.77,-0.014,0.428,,-68.0,
2097.421856,0.79,0.046,0.408,,-66.0,
2097.471904,0.864,0.112,0.368,,-66.0,
2097.521952,0.86,0.184,0.304,,-66.0,
2097.572,0.904,0.288,0.262,,-66.0,
2097.621856,0.94,0.296,0.206,,-68.0,-89.0
2097.671904,1.01,0.264,0.248,,-68.0,-89.0
2097.721952,1.018,0.216,0.224,,-68.0,-89.0
2097.772,0.982,0.262,0.22,,-68.0,-89.0
2097.821856,0.984,0.244,0.24,,-69.0,-89.0
2097.871904,0.984,0.216,0.23,,-69.0,-89.0
2097.921952,0.96,0.168,0.262,,-69.0,-89.0
2097.972,0.934,0.142,0.272,,-69.0,-89.0
2098.022856,0.958,0.126,0.268,,-70.0,-90.0
2098.072904,1.03,0.096,0.312,,-70.0,-90.0
2098.122952,1.008,0.152,0.302,,-70.0,-90.0
2098.173,1.004,0.204,0.23,,-70.0,-90.0
2098.222856,0.952,0.2,0.262,,-72.0,-88.0
2098.272904,0.894,0.188,0.242,,-72.0,-88.0
2098.322952,0.936,0.176,0.214,,-72.0,-88.0
2098.373,0.924,0.136,0.224,,-72.0,-88.0
2098.422856,0.932,0.13,0.212,,-70.0,-88.0
2098.472904,0.926,0.16,0.214,,-70.0,-88.0
2098.522952,0.854,0.206,0.248,,-70.0,-88.0
2098.573,0.88,0.218,0.254,,-70.0,-88.0
2098.622856,0.898,0.262,0.272,,-66.0,-95.0
2098.672904,0.91,0.232,0.294,,-66.0,-95.0
2098.722952,0.894,0.19,0.31,,-66.0,-95.0
2098.773,0.896,0.144,0.344,,-66.0,-95.0
2098.822856,0.928,0.118,0.36,,-67.0,
2098.872904,0.952,0.102,0.36,,-67.0,
2098.922952,0.994,0.082,0.338,,-67.0,
2098.973,0.978,0.112,0.348,,-67.0,
2099.022856,0.984,0.096,0.332,,-68.0,-100.0
2099.072904,0.918,0.102,0.242,,-68.0,-100.0
2099.122952,0.904,0.104,0.248,,-68.0,-100.0
2099.173,0.956,0.064,0.24,,-68.0,-100.0
2099.223856,0.974,0.078,0.222,,-68.0,-95.0
2099.273904,0.976,0.088,0.226,,-68.0,-95.0
2099.323952,1.03,0.056,0.252,,-68.0,-95.0
2099.374,1.03,0.094,0.206,,-68.0,-95.0
2099.423856,1.014,0.11,0.196,,-67.0,-95.0
2099.473904,0.998,0.142,0.174,,-67.0,-95.0
2099.523952,0.992,0.142,0.184,,-67.0,-95.0
2099.574,0.944,0.102,0.192,,-67.0,-95.0
2099.623856,0.92,0.022,0.206,,-66.0,
2099.673904,0.944,-0.004,0.204,,-66.0,
2099.723952,0.96,-0.02,0.208,,-66.0,
2099.774,0.992,-0.04,0.238,,-66.0,
2099.823856,1.03,-0.042,0.27,,-66.0,
2099.873904,0.992,-0.04,0.248,,-66.0,
2099.923952,0.952,-0.046,0.262,,-66.0,
2099.974,0.944,-0.072,0.284,,-66.0,
2100.023856,0.92,-0.062,0.304,,-65.0,
2100.073904,0.928,-0.066,0.306,,-65.0,
2100.123952,1.0,-0.066,0.326,,-65.0,
2100.174,1.008,-0.042,0.286,,-65.0,
2100.224856,0.958,0.102,0.168,,-62.0,
2100.274904,0.99,0.14,0.112,,-62.0,
2100.324952,0.92,0.078,0.126,,-62.0,
2100.375,0.92,0.072,0.152,,-62.0,
2100.424856,0.958,0.064,0.144,,-66.0,
2100.474904,0.956,0.08,0.14,,-66.0,
2100.524952,0.956,0.056,0.156,,-66.0,
2100.575,0.976,0.008,0.174,,-66.0,
2100.624856,0.946,-0.026,0.078,,-69.0,
2100.674904,0.974,-0.066,0.012,,-69.0,
2100.724952,1.038,-0.138,-0.122,,-69.0,
2100.775,1.136,-0.224,-0.144,,-69.0,
2100.824856,1.216,-0.394,-0.08,,-72.0,
2100.874904,1.12,-0.372,-0.094,,-72.0,
2100.924952,1.044,-0.128,-0.138,,-72.0,
2100.975,0.98,-0.098,-0.098,,-72.0,
2101.024856,0.99,-0.112,-0.112,,-66.0,
2101.074904,0.99,-0.122,-0.136,,-66.0,
2101.124952,1.01,-0.112,-0.17,,-66.0,
2101.175,1.03,-0.116,-0.12,,-66.0,
2101.225856,0.982,-0.164,-0.004,,-68.0,-104.0
2101.275904,0.972,-0.136,0.056,,-68.0,-104.0
2101.325952,1.01,-0.058,0.04,,-68.0,-104.0
2101.376,1.038,-0.044,-0.004,,-68.0,-104.0
